CaseID,Activity,Timestamp,Resource
312,Υποβολή Παραγγελίας,2024-01-04 02:46:00,Πελάτης
312,Έλεγχος Πληρωμής,2024-01-04 02:56:00,Σύστημα
312,Συλλογή Προϊόντων,2024-01-04 21:56:00,Αποθηκάριος
312,Συσκευασία,2024-01-04 22:22:00,Αποθηκάριος
312,Αποστολή,2024-01-05 03:22:00,Courier
313,Υποβολή Παραγγελίας,2024-01-04 02:54:00,Πελάτης
313,Έλεγχος Πληρωμής,2024-01-04 02:58:00,Σύστημα
313,Συλλογή Προϊόντων,2024-01-04 16:58:00,Αποθηκάριος
313,Συσκευασία,2024-01-04 17:13:00,Αποθηκάριος
313,Αποστολή,2024-01-04 21:13:00,Courier
314,Υποβολή Παραγγελίας,2024-01-04 02:51:00,Πελάτης
314,Έλεγχος Πληρωμής,2024-01-04 02:59:00,Σύστημα
314,Συλλογή Προϊόντων,2024-01-05 00:59:00,Αποθηκάριος
314,Συσκευασία,2024-01-05 01:28:00,Αποθηκάριος
314,Αποστολή,2024-01-05 03:28:00,Courier
315,Υποβολή Παραγγελίας,2024-01-04 03:41:00,Πελάτης
315,Έλεγχος Πληρωμής,2024-01-04 03:42:00,Σύστημα
315,Συλλογή Προϊόντων,2024-01-04 14:42:00,Αποθηκάριος
315,Συσκευασία,2024-01-04 15:12:00,Αποθηκάριος
315,Αποστολή,2024-01-04 16:12:00,Courier
316,Υποβολή Παραγγελίας,2024-01-04 03:20:00,Πελάτης
316,Έλεγχος Πληρωμής,2024-01-04 03:21:00,Σύστημα
316,Συλλογή Προϊόντων,2024-01-04 08:21:00,Αποθηκάριος
316,Συσκευασία,2024-01-04 08:39:00,Αποθηκάριος
316,Αποστολή,2024-01-04 11:39:00,Courier
317,Υποβολή Παραγγελίας,2024-01-04 03:29:00,Πελάτης
317,Έλεγχος Πληρωμής,2024-01-04 03:36:00,Σύστημα
317,Συλλογή Προϊόντων,2024-01-04 12:36:00,Αποθηκάριος
317,Συσκευασία,2024-01-04 13:02:00,Αποθηκάριος
317,Αποστολή,2024-01-04 15:02:00,Courier
318,Υποβολή Παραγγελίας,2024-01-04 03:49:00,Πελάτης
318,Έλεγχος Πληρωμής,2024-01-04 04:04:00,Σύστημα
318,Ακύρωση Παραγγελίας,2024-01-04 04:57:00,Σύστημα
319,Υποβολή Παραγγελίας,2024-01-04 04:48:00,Πελάτης
319,Έλεγχος Πληρωμής,2024-01-04 05:03:00,Σύστημα
319,Συλλογή Προϊόντων,2024-01-04 12:03:00,Αποθηκάριος
319,Συσκευασία,2024-01-04 12:22:00,Αποθηκάριος
319,Αποστολή,2024-01-04 17:22:00,Courier
320,Υποβολή Παραγγελίας,2024-01-04 04:30:00,Πελάτης
320,Έλεγχος Πληρωμής,2024-01-04 04:45:00,Σύστημα
320,Συλλογή Προϊόντων,2024-01-04 16:45:00,Αποθηκάριος
320,Συσκευασία,2024-01-04 17:13:00,Αποθηκάριος
320,Αποστολή,2024-01-04 20:13:00,Courier
321,Υποβολή Παραγγελίας,2024-01-04 04:51:00,Πελάτης
321,Έλεγχος Πληρωμής,2024-01-04 05:06:00,Σύστημα
321,Συλλογή Προϊόντων,2024-01-04 10:06:00,Αποθηκάριος
321,Συσκευασία,2024-01-04 10:21:00,Αποθηκάριος
321,Αποστολή,2024-01-04 13:21:00,Courier
322,Υποβολή Παραγγελίας,2024-01-04 05:21:00,Πελάτης
322,Έλεγχος Πληρωμής,2024-01-04 05:29:00,Σύστημα
322,Συλλογή Προϊόντων,2024-01-05 01:29:00,Αποθηκάριος
322,Συσκευασία,2024-01-05 01:47:00,Αποθηκάριος
322,Αποστολή,2024-01-05 05:47:00,Courier
323,Υποβολή Παραγγελίας,2024-01-04 05:50:00,Πελάτης
323,Έλεγχος Πληρωμής,2024-01-04 06:04:00,Σύστημα
323,Συλλογή Προϊόντων,2024-01-04 20:04:00,Αποθηκάριος
323,Συσκευασία,2024-01-04 20:34:00,Αποθηκάριος
323,Διόρθωση Συσκευασίας,2024-01-04 21:10:00,Επόπτης
323,Συσκευασία,2024-01-04 21:20:00,Αποθηκάριος
323,Αποστολή,2024-01-05 02:20:00,Courier
324,Υποβολή Παραγγελίας,2024-01-04 05:20:00,Πελάτης
324,Έλεγχος Πληρωμής,2024-01-04 05:21:00,Σύστημα
324,Συλλογή Προϊόντων,2024-01-05 03:21:00,Αποθηκάριος
324,Συσκευασία,2024-01-05 03:35:00,Αποθηκάριος
324,Αποστολή,2024-01-05 05:35:00,Courier
325,Υποβολή Παραγγελίας,2024-01-04 06:05:00,Πελάτης
325,Έλεγχος Πληρωμής,2024-01-04 06:14:00,Σύστημα
325,Ακύρωση Παραγγελίας,2024-01-04 06:41:00,Σύστημα
326,Υποβολή Παραγγελίας,2024-01-04 06:01:00,Πελάτης
326,Έλεγχος Πληρωμής,2024-01-04 06:07:00,Σύστημα
326,Συλλογή Προϊόντων,2024-01-04 11:07:00,Αποθηκάριος
326,Συσκευασία,2024-01-04 11:34:00,Αποθηκάριος
326,Αποστολή,2024-01-04 12:34:00,Courier
327,Υποβολή Παραγγελίας,2024-01-04 06:18:00,Πελάτης
327,Έλεγχος Πληρωμής,2024-01-04 06:19:00,Σύστημα
327,Συλλογή Προϊόντων,2024-01-04 08:19:00,Αποθηκάριος
327,Συσκευασία,2024-01-04 08:41:00,Αποθηκάριος
327,Αποστολή,2024-01-04 12:41:00,Courier
328,Υποβολή Παραγγελίας,2024-01-04 06:39:00,Πελάτης
328,Έλεγχος Πληρωμής,2024-01-04 06:40:00,Σύστημα
328,Συλλογή Προϊόντων,2024-01-04 08:40:00,Αποθηκάριος
328,Συσκευασία,2024-01-04 08:51:00,Αποθηκάριος
328,Αποστολή,2024-01-04 12:51:00,Courier
329,Υποβολή Παραγγελίας,2024-01-04 06:38:00,Πελάτης
329,Έλεγχος Πληρωμής,2024-01-04 06:48:00,Σύστημα
329,Συλλογή Προϊόντων,2024-01-04 22:48:00,Αποθηκάριος
329,Συσκευασία,2024-01-04 22:59:00,Αποθηκάριος
329,Αποστολή,2024-01-05 00:59:00,Courier
330,Υποβολή Παραγγελίας,2024-01-04 07:37:00,Πελάτης
330,Έλεγχος Πληρωμής,2024-01-04 07:45:00,Σύστημα
330,Ακύρωση Παραγγελίας,2024-01-04 07:59:00,Σύστημα
331,Υποβολή Παραγγελίας,2024-01-04 06:53:00,Πελάτης
331,Έλεγχος Πληρωμής,2024-01-04 06:57:00,Σύστημα
331,Συλλογή Προϊόντων,2024-01-04 14:57:00,Αποθηκάριος
331,Συσκευασία,2024-01-04 15:11:00,Αποθηκάριος
331,Διόρθωση Συσκευασίας,2024-01-04 16:02:00,Επόπτης
331,Συσκευασία,2024-01-04 16:14:00,Αποθηκάριος
331,Αποστολή,2024-01-04 18:14:00,Courier
332,Υποβολή Παραγγελίας,2024-01-04 07:39:00,Πελάτης
332,Έλεγχος Πληρωμής,2024-01-04 07:44:00,Σύστημα
332,Συλλογή Προϊόντων,2024-01-05 07:44:00,Αποθηκάριος
332,Συσκευασία,2024-01-05 08:10:00,Αποθηκάριος
332,Διόρθωση Συσκευασίας,2024-01-05 09:08:00,Επόπτης
332,Συσκευασία,2024-01-05 09:13:00,Αποθηκάριος
332,Αποστολή,2024-01-05 12:13:00,Courier
333,Υποβολή Παραγγελίας,2024-01-04 07:24:00,Πελάτης
333,Έλεγχος Πληρωμής,2024-01-04 07:28:00,Σύστημα
333,Συλλογή Προϊόντων,2024-01-04 20:28:00,Αποθηκάριος
333,Συσκευασία,2024-01-04 20:42:00,Αποθηκάριος
333,Διόρθωση Συσκευασίας,2024-01-04 21:16:00,Επόπτης
333,Συσκευασία,2024-01-04 21:28:00,Αποθηκάριος
333,Αποστολή,2024-01-05 00:28:00,Courier
334,Υποβολή Παραγγελίας,2024-01-04 07:57:00,Πελάτης
334,Έλεγχος Πληρωμής,2024-01-04 08:05:00,Σύστημα
334,Συλλογή Προϊόντων,2024-01-05 05:05:00,Αποθηκάριος
334,Συσκευασία,2024-01-05 05:33:00,Αποθηκάριος
334,Αποστολή,2024-01-05 07:33:00,Courier
335,Υποβολή Παραγγελίας,2024-01-04 08:42:00,Πελάτης
335,Έλεγχος Πληρωμής,2024-01-04 08:54:00,Σύστημα
335,Συλλογή Προϊόντων,2024-01-05 07:54:00,Αποθηκάριος
335,Συσκευασία,2024-01-05 08:17:00,Αποθηκάριος
335,Αποστολή,2024-01-05 09:17:00,Courier
336,Υποβολή Παραγγελίας,2024-01-04 08:12:00,Πελάτης
336,Έλεγχος Πληρωμής,2024-01-04 08:14:00,Σύστημα
336,Συλλογή Προϊόντων,2024-01-05 07:14:00,Αποθηκάριος
336,Συσκευασία,2024-01-05 07:37:00,Αποθηκάριος
336,Αποστολή,2024-01-05 08:37:00,Courier
337,Υποβολή Παραγγελίας,2024-01-04 09:20:00,Πελάτης
337,Έλεγχος Πληρωμής,2024-01-04 09:24:00,Σύστημα
337,Συλλογή Προϊόντων,2024-01-05 04:24:00,Αποθηκάριος
337,Συσκευασία,2024-01-05 04:35:00,Αποθηκάριος
337,Αποστολή,2024-01-05 06:35:00,Courier
338,Υποβολή Παραγγελίας,2024-01-04 08:34:00,Πελάτης
338,Έλεγχος Πληρωμής,2024-01-04 08:39:00,Σύστημα
338,Συλλογή Προϊόντων,2024-01-04 23:39:00,Αποθηκάριος
338,Συσκευασία,2024-01-04 23:50:00,Αποθηκάριος
338,Αποστολή,2024-01-05 01:50:00,Courier
339,Υποβολή Παραγγελίας,2024-01-04 09:07:00,Πελάτης
339,Έλεγχος Πληρωμής,2024-01-04 09:21:00,Σύστημα
339,Συλλογή Προϊόντων,2024-01-04 20:21:00,Αποθηκάριος
339,Συσκευασία,2024-01-04 20:32:00,Αποθηκάριος
339,Αποστολή,2024-01-05 01:32:00,Courier
340,Υποβολή Παραγγελίας,2024-01-04 09:53:00,Πελάτης
340,Έλεγχος Πληρωμής,2024-01-04 10:08:00,Σύστημα
340,Συλλογή Προϊόντων,2024-01-04 18:08:00,Αποθηκάριος
340,Συσκευασία,2024-01-04 18:33:00,Αποθηκάριος
340,Διόρθωση Συσκευασίας,2024-01-04 18:48:00,Επόπτης
340,Συσκευασία,2024-01-04 19:01:00,Αποθηκάριος
340,Αποστολή,2024-01-05 00:01:00,Courier
341,Υποβολή Παραγγελίας,2024-01-04 09:39:00,Πελάτης
341,Έλεγχος Πληρωμής,2024-01-04 09:50:00,Σύστημα
341,Συλλογή Προϊόντων,2024-01-04 14:50:00,Αποθηκάριος
341,Συσκευασία,2024-01-04 15:12:00,Αποθηκάριος
341,Διόρθωση Συσκευασίας,2024-01-04 15:49:00,Επόπτης
341,Συσκευασία,2024-01-04 15:56:00,Αποθηκάριος
341,Αποστολή,2024-01-04 20:56:00,Courier
342,Υποβολή Παραγγελίας,2024-01-04 09:36:00,Πελάτης
342,Έλεγχος Πληρωμής,2024-01-04 09:49:00,Σύστημα
342,Συλλογή Προϊόντων,2024-01-04 21:49:00,Αποθηκάριος
342,Συσκευασία,2024-01-04 22:14:00,Αποθηκάριος
342,Αποστολή,2024-01-05 00:14:00,Courier
343,Υποβολή Παραγγελίας,2024-01-04 09:39:00,Πελάτης
343,Έλεγχος Πληρωμής,2024-01-04 09:48:00,Σύστημα
343,Συλλογή Προϊόντων,2024-01-04 21:48:00,Αποθηκάριος
343,Συσκευασία,2024-01-04 22:00:00,Αποθηκάριος
343,Αποστολή,2024-01-05 02:00:00,Courier
344,Υποβολή Παραγγελίας,2024-01-04 10:39:00,Πελάτης
344,Έλεγχος Πληρωμής,2024-01-04 10:49:00,Σύστημα
344,Συλλογή Προϊόντων,2024-01-05 03:49:00,Αποθηκάριος
344,Συσκευασία,2024-01-05 04:15:00,Αποθηκάριος
344,Αποστολή,2024-01-05 05:15:00,Courier
345,Υποβολή Παραγγελίας,2024-01-04 09:56:00,Πελάτης
345,Έλεγχος Πληρωμής,2024-01-04 10:09:00,Σύστημα
345,Συλλογή Προϊόντων,2024-01-05 09:09:00,Αποθηκάριος
345,Συσκευασία,2024-01-05 09:24:00,Αποθηκάριος
345,Αποστολή,2024-01-05 11:24:00,Courier
346,Υποβολή Παραγγελίας,2024-01-04 10:47:00,Πελάτης
346,Έλεγχος Πληρωμής,2024-01-04 11:00:00,Σύστημα
346,Συλλογή Προϊόντων,2024-01-04 21:00:00,Αποθηκάριος
346,Συσκευασία,2024-01-04 21:29:00,Αποθηκάριος
346,Αποστολή,2024-01-05 00:29:00,Courier
347,Υποβολή Παραγγελίας,2024-01-04 10:44:00,Πελάτης
347,Έλεγχος Πληρωμής,2024-01-04 10:53:00,Σύστημα
347,Συλλογή Προϊόντων,2024-01-05 07:53:00,Αποθηκάριος
347,Συσκευασία,2024-01-05 08:16:00,Αποθηκάριος
347,Αποστολή,2024-01-05 12:16:00,Courier
348,Υποβολή Παραγγελίας,2024-01-04 10:26:00,Πελάτης
348,Έλεγχος Πληρωμής,2024-01-04 10:30:00,Σύστημα
348,Ακύρωση Παραγγελίας,2024-01-04 10:48:00,Σύστημα
349,Υποβολή Παραγγελίας,2024-01-04 10:29:00,Πελάτης
349,Έλεγχος Πληρωμής,2024-01-04 10:36:00,Σύστημα
349,Συλλογή Προϊόντων,2024-01-04 13:36:00,Αποθηκάριος
349,Συσκευασία,2024-01-04 14:06:00,Αποθηκάριος
349,Αποστολή,2024-01-04 16:06:00,Courier
350,Υποβολή Παραγγελίας,2024-01-04 10:43:00,Πελάτης
350,Έλεγχος Πληρωμής,2024-01-04 10:48:00,Σύστημα
350,Συλλογή Προϊόντων,2024-01-05 01:48:00,Αποθηκάριος
350,Συσκευασία,2024-01-05 02:03:00,Αποθηκάριος
350,Διόρθωση Συσκευασίας,2024-01-05 02:29:00,Επόπτης
350,Συσκευασία,2024-01-05 02:37:00,Αποθηκάριος
350,Αποστολή,2024-01-05 07:37:00,Courier
351,Υποβολή Παραγγελίας,2024-01-04 11:17:00,Πελάτης
351,Έλεγχος Πληρωμής,2024-01-04 11:28:00,Σύστημα
351,Συλλογή Προϊόντων,2024-01-04 14:28:00,Αποθηκάριος
351,Συσκευασία,2024-01-04 14:51:00,Αποθηκάριος
351,Αποστολή,2024-01-04 19:51:00,Courier
352,Υποβολή Παραγγελίας,2024-01-04 11:44:00,Πελάτης
352,Έλεγχος Πληρωμής,2024-01-04 11:53:00,Σύστημα
352,Συλλογή Προϊόντων,2024-01-05 10:53:00,Αποθηκάριος
352,Συσκευασία,2024-01-05 11:16:00,Αποθηκάριος
352,Αποστολή,2024-01-05 15:16:00,Courier
353,Υποβολή Παραγγελίας,2024-01-04 11:49:00,Πελάτης
353,Έλεγχος Πληρωμής,2024-01-04 11:56:00,Σύστημα
353,Συλλογή Προϊόντων,2024-01-05 05:56:00,Αποθηκάριος
353,Συσκευασία,2024-01-05 06:16:00,Αποθηκάριος
353,Αποστολή,2024-01-05 08:16:00,Courier
354,Υποβολή Παραγγελίας,2024-01-04 12:00:00,Πελάτης
354,Έλεγχος Πληρωμής,2024-01-04 12:13:00,Σύστημα
354,Συλλογή Προϊόντων,2024-01-05 12:13:00,Αποθηκάριος
354,Συσκευασία,2024-01-05 12:41:00,Αποθηκάριος
354,Αποστολή,2024-01-05 14:41:00,Courier
355,Υποβολή Παραγγελίας,2024-01-04 12:09:00,Πελάτης
355,Έλεγχος Πληρωμής,2024-01-04 12:15:00,Σύστημα
355,Συλλογή Προϊόντων,2024-01-05 07:15:00,Αποθηκάριος
355,Συσκευασία,2024-01-05 07:45:00,Αποθηκάριος
355,Αποστολή,2024-01-05 12:45:00,Courier
356,Υποβολή Παραγγελίας,2024-01-04 12:14:00,Πελάτης
356,Έλεγχος Πληρωμής,2024-01-04 12:15:00,Σύστημα
356,Ακύρωση Παραγγελίας,2024-01-04 12:50:00,Σύστημα
357,Υποβολή Παραγγελίας,2024-01-04 12:17:00,Πελάτης
357,Έλεγχος Πληρωμής,2024-01-04 12:25:00,Σύστημα
357,Συλλογή Προϊόντων,2024-01-04 22:25:00,Αποθηκάριος
357,Συσκευασία,2024-01-04 22:35:00,Αποθηκάριος
357,Αποστολή,2024-01-05 01:35:00,Courier
358,Υποβολή Παραγγελίας,2024-01-04 12:04:00,Πελάτης
358,Έλεγχος Πληρωμής,2024-01-04 12:15:00,Σύστημα
358,Συλλογή Προϊόντων,2024-01-04 18:15:00,Αποθηκάριος
358,Συσκευασία,2024-01-04 18:32:00,Αποθηκάριος
358,Αποστολή,2024-01-04 23:32:00,Courier
359,Υποβολή Παραγγελίας,2024-01-04 12:42:00,Πελάτης
359,Έλεγχος Πληρωμής,2024-01-04 12:44:00,Σύστημα
359,Συλλογή Προϊόντων,2024-01-04 17:44:00,Αποθηκάριος
